,frame,k_cluster,outliers,silh_coef,clusters_label,quantidades,,small_clst,intermediate_clst,large_clst,small_mic,micelles
237,237,3,0,0.6221750129211642,[0 1 2],[19 17 18],"47,4",0,0,0,2,0
238,238,4,0,0.466572749072105,[0 1 2 3],[17 18 10  9],"47,6",0,0,2,1,0
239,239,4,0,0.4720980526204219,[0 1 2 3],[17  7 18 12],"47,8",0,1,1,1,0
240,240,5,0,0.3524287126017827,[0 1 2 3 4],[17 10  8  9 10],48,0,1,3,0,0
241,241,4,0,0.41869586584593577,[0 1 2 3],[17 16  7 14],"48,2",0,1,1,1,0
242,242,4,0,0.46011921282105417,[0 1 2 3],[17  8  9 20],"48,4",0,1,1,1,0
243,243,5,0,0.35533952340869784,[0 1 2 3 4],[10 17  9  9  9],"48,6",0,0,3,1,0
244,244,4,0,0.4753608535612583,[0 1 2 3],[17  9  9 19],"48,8",0,0,2,1,0
245,245,6,0,0.2907800307747625,[0 1 2 3 4 5],[ 9  9  8  9 10  9],49,0,1,4,0,0
246,246,5,0,0.3755929170429699,[0 1 2 3 4],[ 9  8  9  9 19],"49,2",0,1,2,1,0
247,247,6,0,0.3337163597734812,[0 1 2 3 4 5],[ 9 10 10  8  7 10],"49,4",0,2,3,0,0
248,248,4,0,0.44392428714864285,[0 1 2 3],[11 17 18  8],"49,6",0,1,0,2,0
249,249,6,0,0.2714348331377958,[0 1 2 3 4 5],[ 8 10  9  9  7 11],"49,8",0,1,4,0,0
250,250,5,0,0.39087421360855185,[0 1 2 3 4],[ 7 10  8 10 19],50,0,1,2,1,0
251,251,5,0,0.40479230646560427,[0 1 2 3 4],[ 8  9 10 19  8],"50,2",0,1,2,1,0
252,252,4,0,0.476935838267138,[0 1 2 3],[17  9 18 10],"50,4",0,0,2,1,0
253,253,4,0,0.46577207974569,[0 1 2 3],[17  9 18 10],"50,6",0,0,2,1,0
254,254,3,0,0.5843443087176889,[0 1 2],[17 18 19],"50,8",0,0,0,2,0
255,255,5,0,0.35088380592420887,[0 1 2 3 4],[ 9 17  9  9 10],51,0,0,3,1,0
256,256,5,0,0.4218381930306705,[0 1 2 3 4],[ 8  9  8 10 19],"51,2",0,1,2,1,0
257,257,4,0,0.4983730535700928,[0 1 2 3],[17  8 10 19],"51,4",0,1,1,1,0
258,258,4,0,0.5043232585617472,[0 1 2 3],[17  9  9 19],"51,6",0,0,2,1,0
259,259,3,0,0.655010159477557,[0 1 2],[17 18 19],"51,8",0,0,0,2,0
260,260,3,0,0.6443010493951099,[0 1 2],[17 18 19],52,0,0,0,2,0
261,261,3,0,0.6441311053543228,[0 1 2],[17 18 19],"52,2",0,0,0,2,0
262,262,3,0,0.6441489076103478,[0 1 2],[18 17 19],"52,4",0,0,0,2,0
263,263,4,0,0.6600231529652577,[0 1 2 3],[ 2 17 18 17],"52,6",0,0,0,3,0
264,264,4,0,0.669582090288016,[0 1 2 3],[17  8 18 11],"52,8",0,1,1,1,0
265,265,5,0,0.5767355426324757,[0 1 2 3 4],[ 8 10  8 17 11],53,0,1,2,1,0
266,266,4,0,0.6514154233700936,[0 1 2 3],[17 18 12  7],"53,2",0,1,1,1,0
267,267,4,0,0.6494411979540026,[0 1 2 3],[16 18  4 16],"53,4",1,0,0,2,0
268,268,4,0,0.6618310621426017,[0 1 2 3],[11  8 18 17],"53,6",0,1,0,2,0
269,269,4,0,0.6664568183852744,[0 1 2 3],[14 17 18  5],"53,8",0,1,0,2,0
270,270,4,0,0.6365041934953147,[0 1 2 3],[15 17 18  4],54,1,0,0,2,0
271,271,5,0,0.5410344966156192,[0 1 2 3 4],[17  3  7 11 16],"54,2",1,1,1,1,0
272,272,4,0,0.6350667673219768,[0 1 2 3],[17  2 18 17],"54,4",1,0,0,2,0
273,273,4,0,0.5164980935161595,[0 1 2 3],[18 13 17  6],"54,6",0,1,1,1,0
274,274,5,0,0.5285522559577885,[0 1 2 3 4],[17  9 18  2  8],"54,8",1,1,1,1,0
275,275,5,0,0.5431936067838767,[0 1 2 3 4],[17  9  8 18  2],55,1,1,1,1,0
276,276,4,1,0.6020874971524811,[0 1 2 3],[18 18 17  1],"55,2",0,0,0,2,0
277,277,4,0,0.6521684924318224,[0 1 2 3],[10 17 18  9],"55,4",0,0,1,2,0
278,278,4,0,0.6346472375723867,[0 1 2 3],[ 7 18 17 12],"55,6",0,0,1,2,0
279,279,4,0,0.6411771032597675,[0 1 2 3],[17 18  4 15],"55,8",1,0,1,1,0
280,280,4,0,0.6490021687662841,[0 1 2 3],[ 8 17 18 11],56,0,0,1,2,0
281,281,4,0,0.6363929147780714,[0 1 2 3],[17 18  5 14],"56,2",0,1,1,1,0
282,282,4,0,0.6428112400749226,[0 1 2 3],[17 18 14  5],"56,4",0,1,1,1,0
283,283,4,0,0.6483779191599665,[0 1 2 3],[17 18  9 10],"56,6",0,0,2,1,0
284,284,4,0,0.6568874045642338,[0 1 2 3],[10 17 18  9],"56,8",0,0,1,2,0
285,285,4,0,0.6585211566400285,[0 1 2 3],[10 17 18  9],57,0,0,1,2,0
286,286,4,0,0.660203370891347,[0 1 2 3],[14 17 18  5],"57,2",0,1,0,2,0
287,287,4,0,0.6659934783699966,[0 1 2 3],[15  4 17 18],"57,4",1,0,0,2,0
288,288,4,0,0.6596468762669425,[0 1 2 3],[14 17 18  5],"57,6",0,1,0,2,0
289,289,4,0,0.6548492352933721,[0 1 2 3],[17 18  5 14],"57,8",0,1,1,1,0
290,290,3,0,0.6686973054551104,[0 1 2],[17 18 19],58,0,0,0,2,0
291,291,3,0,0.6637980463313417,[0 1 2],[18 19 17],"58,2",0,0,0,2,0
292,292,3,0,0.647498011912794,[0 1 2],[19 18 17],"58,4",0,0,0,2,0
293,293,5,1,0.4884748242525713,[0 1 2 3 4],[ 9  1 17 18  9],"58,6",0,0,1,2,0
294,294,5,1,0.449935733115851,[0 1 2 3 4],[ 9  1 17  9 18],"58,8",0,0,1,2,0
295,295,4,0,0.49298892627901836,[0 1 2 3],[17 10 18  9],59,0,0,2,1,0
296,296,6,0,0.30407395492247774,[0 1 2 3 4 5],[10  9  8  6 12  9],"59,2",0,2,3,0,0
297,297,5,0,0.39203217363434795,[0 1 2 3 4],[ 9 10  7 18 10],"59,4",0,1,2,1,0
298,298,4,0,0.4911076230771324,[0 1 2 3],[10 17 18  9],"59,6",0,0,1,2,0
299,299,5,0,0.3646026190480568,[0 1 2 3 4],[ 9 10  8 18  9],"59,8",0,1,2,1,0
300,300,5,0,0.36036871212179994,[0 1 2 3 4],[ 9 10  8 18  9],60,0,1,2,1,0
301,301,5,0,0.38397397905397235,[0 1 2 3 4],[ 9  8 12 18  7],"60,2",0,2,1,1,0
302,302,5,0,0.3657466531618192,[0 1 2 3 4],[ 9  8  9 18 10],"60,4",0,1,2,1,0
303,303,6,0,0.31187549773763046,[0 1 2 3 4 5],[ 9  8 11  6  8 12],"60,6",0,3,2,0,0
304,304,5,0,0.37384698357702867,[0 1 2 3 4],[10  9  8 18  9],"60,8",0,1,2,1,0
305,305,5,0,0.3652464936257387,[0 1 2 3 4],[10  8  9  9 18],61,0,1,2,1,0
306,306,4,0,0.4821245744472691,[0 1 2 3],[ 9  8 18 19],"61,2",0,1,0,2,0
307,307,5,0,0.3746780934622497,[0 1 2 3 4],[ 9  8  9 18 10],"61,4",0,1,2,1,0
308,308,3,0,0.6250317982180336,[0 1 2],[17 18 19],"61,6",0,0,0,2,0
309,309,4,0,0.48776108603660223,[0 1 2 3],[ 8 18 17 11],"61,8",0,0,1,2,0
310,310,5,0,0.4156994027465715,[0 1 2 3 4],[ 6 12  6 17 13],62,0,1,2,1,0
311,311,4,0,0.4933207522752074,[0 1 2 3],[ 6 17 18 13],"62,2",0,0,1,2,0
312,312,3,0,0.6229527785678817,[0 1 2],[19 17 18],"62,4",0,0,0,2,0
313,313,3,0,0.6413200004221419,[0 1 2],[17 19 18],"62,6",0,0,0,2,0
314,314,5,0,0.3668455251400967,[0 1 2 3 4],[10  9  9  8 18],"62,8",0,1,2,1,0
315,315,5,0,0.40279697432218114,[0 1 2 3 4],[ 7 10 19  7 11],63,0,1,2,1,0
316,316,4,0,0.48163469290917293,[0 1 2 3],[ 8  9 18 19],"63,2",0,0,1,2,0
317,317,5,0,0.38781334380121624,[0 1 2 3 4],[11 10  7 18  8],"63,4",0,2,1,1,0
318,318,4,0,0.4768022543057364,[0 1 2 3],[ 8 11 18 17],"63,6",0,0,1,2,0
319,319,3,0,0.6251373869896951,[0 1 2],[17 19 18],"63,8",0,0,0,2,0
320,320,5,0,0.40751533082218183,[0 1 2 3 4],[ 9 10  9 18  8],64,0,1,2,1,0
321,321,5,0,0.39353381728440295,[0 1 2 3 4],[ 9  9 18 10  8],"64,2",0,1,2,1,0
322,322,6,0,0.30317137708178116,[0 1 2 3 4 5],[10  9  9  9  8  9],"64,4",0,1,4,0,0
323,323,4,0,0.5123235001501412,[0 1 2 3],[19 17  9  9],"64,6",0,0,2,1,0
324,324,4,0,0.4868047446650376,[0 1 2 3],[17 10 18  9],"64,8",0,0,2,1,0
325,325,5,0,0.4410260000415802,[0 1 2 3 4],[11  8 17  9  9],65,0,1,2,1,0
326,326,5,0,0.424977583048191,[0 1 2 3 4],[17  9  9  9 10],"65,2",0,0,4,0,0
327,327,5,0,0.4556619853886297,[0 1 2 3 4],[10  9 17  9  9],"65,4",0,0,3,1,0
328,328,5,0,0.43884423481904733,[0 1 2 3 4],[10 17  8 10  9],"65,6",0,1,2,1,0
329,329,5,0,0.43212803567674923,[0 1 2 3 4],[11  8  9  9 17],"65,8",0,1,2,1,0
330,330,5,0,0.4462787305456755,[0 1 2 3 4],[11 17  9  9  8],66,0,1,2,1,0
331,331,4,0,0.549028935783676,[0 1 2 3],[ 9 17 18 10],"66,2",0,0,1,2,0
332,332,3,0,0.657896877996974,[0 1 2],[17 18 19],"66,4",0,0,0,2,0
333,333,3,0,0.664018007097509,[0 1 2],[19 17 18],"66,6",0,0,0,2,0
334,334,3,0,0.6648194328147803,[0 1 2],[17 19 18],"66,8",0,0,0,2,0
335,335,3,0,0.650455650107537,[0 1 2],[19 17 18],67,0,0,0,2,0
336,336,5,0,0.3974590702647661,[0 1 2 3 4],[11 10  8 17  8],"67,2",0,2,1,1,0
337,337,5,0,0.4246003768444513,[0 1 2 3 4],[10 17  8  9 10],"67,4",0,1,2,1,0
338,338,4,0,0.5381060352387984,[0 1 2 3],[19  9  9 17],"67,6",0,0,2,1,0
339,339,5,0,0.4238385537683292,[0 1 2 3 4],[10 17  9  9  9],"67,8",0,0,3,1,0
340,340,5,0,0.43131206291453544,[0 1 2 3 4],[10 17  9  9  9],68,0,0,3,1,0
341,341,6,0,0.4168465280310915,[0 1 2 3 4 5],[11  6  8  9  9 11],"68,2",0,2,3,0,0
342,342,5,0,0.46543995141527433,[0 1 2 3 4],[11 16 11  8  8],"68,4",0,2,1,1,0
343,343,5,0,0.45593871442293143,[0 1 2 3 4],[ 9  8  9  9 19],"68,6",0,1,2,1,0
344,344,3,0,0.610803592392668,[0 1 2],[19 17 18],"68,8",0,0,0,2,0
345,345,5,0,0.4538180007850744,[0 1 2 3 4],[11 17  9  9  8],69,0,1,2,1,0
346,346,4,0,0.6216967175199256,[0 1 2 3],[ 1 16 18 19],"69,2",0,0,0,3,0
347,347,4,0,0.5335301484739984,[0 1 2 3],[ 8 11 17 18],"69,4",0,0,1,2,0
348,348,3,0,0.648756825159874,[0 1 2],[19 17 18],"69,6",0,0,0,2,0
349,349,4,0,0.5706764765209018,[0 1 2 3],[19 17  9  9],"69,8",0,0,2,1,0
350,350,3,0,0.620671241532251,[0 1 2],[19 17 18],70,0,0,0,2,0
351,351,4,0,0.5387668565406348,[0 1 2 3],[19 17  6 12],"70,2",0,1,1,1,0
352,352,5,0,0.41655567070947014,[0 1 2 3 4],[ 9 10 17 10  8],"70,4",0,1,2,1,0
353,353,4,0,0.5513647342548147,[0 1 2 3],[17  9  9 19],"70,6",0,0,2,1,0
354,354,3,0,0.6168629086784498,[0 1 2],[19 17 18],"70,8",0,0,0,2,0
355,355,4,0,0.5079469794454371,[0 1 2 3],[10 17 18  9],71,0,0,1,2,0
356,356,5,0,0.4077031981734629,[0 1 2 3 4],[10 17  9  9  9],"71,2",0,0,3,1,0
357,357,5,0,0.42664461796480807,[0 1 2 3 4],[ 9 10 17  9  9],"71,4",0,0,3,1,0
358,358,6,0,0.3330085936069097,[0 1 2 3 4 5],[ 6  9 10 11  9  9],"71,6",0,0,5,0,0
359,359,5,0,0.39296448716374716,[0 1 2 3 4],[10  9 17  9  9],"71,8",0,0,3,1,0
360,360,5,0,0.41816646380360256,[0 1 2 3 4],[ 9 17  9 10  9],72,0,0,3,1,0
361,361,4,0,0.46342365232327787,[0 1 2 3],[10 17 18  9],"72,2",0,0,1,2,0
362,362,4,0,0.5035562403810018,[0 1 2 3],[11  8 17 18],"72,4",0,1,0,2,0
363,363,5,0,0.42444831081348805,[0 1 2 3 4],[ 9 17 11  8  9],"72,6",0,1,2,1,0
364,364,4,0,0.5264400394978919,[0 1 2 3],[ 9 10 17 18],"72,8",0,0,1,2,0
365,365,5,0,0.558348061877677,[0 1 2 3 4],[ 9  2  8 17 18],73,1,1,0,2,0
366,366,3,0,0.6601885007201782,[0 1 2],[19 17 18],"73,2",0,0,0,2,0
367,367,5,0,0.5914276937779092,[0 1 2 3 4],[ 2  8 17 18  9],"73,4",0,1,1,2,0
368,368,5,0,0.4367867088282558,[0 1 2 3 4],[ 7 18 10  6 13],"73,6",0,1,2,1,0
369,369,3,0,0.6457312742722777,[0 1 2],[17 18 19],"73,8",0,0,0,2,0
370,370,3,0,0.6126080106534588,[0 1 2],[18 17 19],74,0,0,0,2,0
371,371,3,0,0.6559403857340647,[0 1 2],[19 17 18],"74,2",0,0,0,2,0
372,372,3,0,0.6453167181032519,[0 1 2],[19 17 18],"74,4",0,0,0,2,0
373,373,3,0,0.6510584367278299,[0 1 2],[19 17 18],"74,6",0,0,0,2,0
374,374,3,0,0.6591752878265562,[0 1 2],[19 17 18],"74,8",0,0,0,2,0
375,375,3,0,0.6510014429724228,[0 1 2],[19 17 18],75,0,0,0,2,0
376,376,3,0,0.6569489649270686,[0 1 2],[19 17 18],"75,2",0,0,0,2,0
377,377,3,0,0.6542314354518334,[0 1 2],[17 18 19],"75,4",0,0,0,2,0
378,378,4,0,0.6404188061644163,[0 1 2 3],[ 2 17 17 18],"75,6",0,0,0,3,0
379,379,4,0,0.6480000998484583,[0 1 2 3],[14 17  5 18],"75,8",0,1,0,2,0
380,380,5,1,0.6570884769249987,[0 1 2 3 4],[16 16 18  1  3],76,1,0,0,2,0
381,381,3,0,0.6554585711865554,[0 1 2],[18 17 19],"76,2",0,0,0,2,0
382,382,3,0,0.6649803841193367,[0 1 2],[19 17 18],"76,4",0,0,0,2,0
383,383,4,0,0.6607667542648072,[0 1 2 3],[16 17 18  3],"76,6",1,0,0,2,0
384,384,4,0,0.6645887280552453,[0 1 2 3],[15 17 18  4],"76,8",1,0,0,2,0
385,385,4,0,0.6628105430158449,[0 1 2 3],[13 17 18  6],77,0,1,0,2,0
386,386,4,0,0.6654330422620567,[0 1 2 3],[17 16 18  3],"77,2",1,0,0,2,0
387,387,4,0,0.664958661995024,[0 1 2 3],[16 18  3 17],"77,4",1,0,0,2,0
388,388,3,0,0.6418632404975361,[0 1 2],[17 17 20],"77,6",0,0,0,2,0
389,389,5,1,0.6473770820369694,[0 1 2 3 4],[17 16  2 18  1],"77,8",1,0,0,2,0
390,390,5,0,0.6722170112907397,[0 1 2 3 4],[16  8  9 18  3],78,1,1,1,1,0
391,391,5,0,0.6618950272827736,[0 1 2 3 4],[16  9  8 18  3],"78,2",1,1,1,1,0
392,392,5,0,0.6883338804941298,[0 1 2 3 4],[ 7 13 18  4 12],"78,4",1,0,2,1,0
393,393,5,0,0.6874903678579203,[0 1 2 3 4],[14 11 18  6  5],"78,6",0,2,1,1,0
394,394,5,0,0.666777207853353,[0 1 2 3 4],[11 18  6 16  3],"78,8",1,1,0,2,0
395,395,4,0,0.6906491309014839,[0 1 2 3],[11 18  6 19],79,0,1,0,2,0
396,396,4,0,0.6941124441975078,[0 1 2 3],[10 18  7 19],"79,2",0,1,0,2,0
397,397,4,0,0.7031377041224741,[0 1 2 3],[13  4 18 19],"79,4",1,0,0,2,0
398,398,4,0,0.6966758425342507,[0 1 2 3],[14 18  3 19],"79,6",1,0,0,2,0
399,399,4,0,0.7032660123712803,[0 1 2 3],[10  7 18 19],"79,8",0,1,0,2,0
400,400,4,0,0.6959755060705227,[0 1 2 3],[15  2 18 19],80,1,0,0,2,0
401,401,3,0,0.6908184370738047,[0 1 2],[19 17 18],"80,2",0,0,0,2,0
402,402,4,0,0.5467194134873846,[0 1 2 3],[ 9 17 10 18],"80,4",0,0,1,2,0
403,403,4,0,0.5642503992504119,[0 1 2 3],[19 17 10  8],"80,6",0,1,1,1,0
404,404,4,0,0.5441928728953873,[0 1 2 3],[17 10  8 19],"80,8",0,1,1,1,0
405,405,5,0,0.4152334956619076,[0 1 2 3 4],[ 8 17  8 10 11],81,0,1,2,1,0
406,406,4,0,0.5118699830227159,[0 1 2 3],[ 9 17  9 19],"81,2",0,0,1,2,0
407,407,4,0,0.5353866952927098,[0 1 2 3],[17  9  9 19],"81,4",0,0,2,1,0
408,408,4,0,0.5382741947742503,[0 1 2 3],[17 10  8 19],"81,6",0,1,1,1,0
409,409,4,0,0.5199312855679911,[0 1 2 3],[17 19 10  8],"81,8",0,1,1,1,0
410,410,4,0,0.5023950057412898,[0 1 2 3],[17  8 18 11],82,0,1,1,1,0
411,411,4,0,0.48647745836689077,[0 1 2 3],[17 11  7 19],"82,2",0,1,1,1,0
412,412,5,0,0.3787686468414337,[0 1 2 3 4],[17  8 10  8 11],"82,4",0,2,2,0,0
413,413,3,0,0.6245321540142738,[0 1 2],[17 19 18],"82,6",0,0,0,2,0
414,414,3,0,0.6316082762843552,[0 1 2],[17 18 19],"82,8",0,0,0,2,0
415,415,3,0,0.6350336249184098,[0 1 2],[17 18 19],83,0,0,0,2,0
416,416,4,0,0.6211835141314174,[0 1 2 3],[17 18 17  2],"83,2",1,0,0,2,0
417,417,5,0,0.5212823188000443,[0 1 2 3 4],[17  7 17  2 11],"83,4",1,1,1,1,0
418,418,5,0,0.5114684848518705,[0 1 2 3 4],[17  8 17  2 10],"83,6",1,1,1,1,0
419,419,4,0,0.6409813338341162,[0 1 2 3],[17 18  3 16],"83,8",1,0,0,2,0
420,420,4,0,0.644998239532615,[0 1 2 3],[17 18 17  2],84,1,0,0,2,0
421,421,4,0,0.6554305883912215,[0 1 2 3],[17  2 18 17],"84,2",1,0,0,2,0
422,422,4,0,0.66101774849698,[0 1 2 3],[17 18 11  8],"84,4",0,1,1,1,0
423,423,5,0,0.6866691310908726,[0 1 2 3 4],[ 2 12 15 18  7],"84,6",0,1,2,1,0
424,424,5,0,0.6878727638700182,[0 1 2 3 4],[12 11 18  6  7],"84,8",0,2,1,1,0
425,425,5,0,0.6843799296488995,[0 1 2 3 4],[13 11 18  6  6],85,0,2,1,1,0
426,426,5,0,0.6692342726952574,[0 1 2 3 4],[ 4 15 13 18  4],"85,2",1,0,2,1,0
427,427,5,0,0.670298674119617,[0 1 2 3 4],[14 11  5 18  6],"85,4",0,2,1,1,0
428,428,5,0,0.6591079608342033,[0 1 2 3 4],[ 2  3 14 18 17],"85,6",1,0,1,2,0
429,429,5,0,0.6679915246539876,[0 1 2 3 4],[14  3  5 18 14],"85,8",1,1,1,1,0
430,430,5,0,0.6844350520947287,[0 1 2 3 4],[ 5 12  8 18 11],86,0,1,2,1,0
431,431,5,0,0.6763419214138665,[0 1 2 3 4],[10  7  6 18 13],"86,2",0,2,1,1,0
432,432,4,0,0.6395923588790782,[0 1 2 3],[ 3 14 19 18],"86,4",0,0,1,2,0
433,433,5,0,0.6739764606744869,[0 1 2 3 4],[ 3 16  4 13 18],"86,6",1,0,1,2,0
434,434,5,0,0.6672722788307142,[0 1 2 3 4],[ 4 14 15  3 18],"86,8",1,0,2,1,0
435,435,5,0,0.6703164398365304,[0 1 2 3 4],[ 6 10 18 13  7],87,0,1,2,1,0
436,436,5,0,0.6898642003703279,[0 1 2 3 4],[10  3  9 14 18],"87,2",1,0,2,1,0
437,437,5,0,0.6853939261568583,[0 1 2 3 4],[11  8 11  6 18],"87,4",0,2,1,1,0
438,438,5,0,0.6608320442897331,[0 1 2 3 4],[12 13 18  3  8],"87,6",1,1,1,1,0
439,439,6,1,0.6756615818171661,[0 1 2 3 4 5],[ 8 11 13 18  3  1],"87,8",1,0,2,1,0
440,440,5,0,0.673011000340093,[0 1 2 3 4],[11 13 18  3  9],88,1,0,2,1,0
441,441,4,0,0.6564325642129405,[0 1 2 3],[18  2 16 18],"88,2",1,0,0,2,0
442,442,5,0,0.6612964033510877,[0 1 2 3 4],[17  3 12  4 18],"88,4",2,0,1,1,0
443,443,5,0,0.5649921278187975,[0 1 2 3 4],[ 3 13 19  7 12],"88,6",0,1,2,1,0
444,444,5,0,0.5759059012344427,[0 1 2 3 4],[ 3 13 18  7 13],"88,8",0,1,2,1,0
445,445,5,1,0.6726949422912802,[0 1 2 3 4],[ 3 19 13 18  1],89,0,0,1,2,0
446,446,5,1,0.6537976731015194,[0 1 2 3 4],[ 2 14 19  1 18],"89,2",0,0,1,2,0
447,447,6,1,0.6754361288850516,[0 1 2 3 4 5],[14 12 18  4  5  1],"89,4",1,1,1,1,0
448,448,6,1,0.665818842680003,[0 1 2 3 4 5],[11 18  5  4  1 15],"89,6",1,1,1,1,0
449,449,6,1,0.66227636852743,[0 1 2 3 4 5],[12 18  4  4  1 15],"89,8",2,0,1,1,0
450,450,6,2,0.6422169170826038,[0 1 2 3 4 5],[15 18  1  3  1 16],90,1,0,0,2,0
451,451,5,1,0.6855507379151621,[0 1 2 3 4],[19 13 18  3  1],"90,2",1,0,1,1,0
452,452,4,1,0.6426882112661884,[0 1 2 3],[15  1 20 18],"90,4",0,0,0,2,0
453,453,5,0,0.5205297920781065,[0 1 2 3 4],[18 13  9  4 10],"90,6",1,0,3,0,0
454,454,4,0,0.6611661912476117,[0 1 2 3],[14  3 19 18],"90,8",1,0,0,2,0
455,455,5,0,0.6600949511495487,[0 1 2 3 4],[14 10  7  5 18],91,0,2,1,1,0
456,456,5,0,0.6569793790228308,[0 1 2 3 4],[12 11  8  4 19],"91,2",1,1,1,1,0
457,457,6,0,0.5811762136501555,[0 1 2 3 4 5],[12  4 10  9  6 13],"91,4",1,1,3,0,0
458,458,5,0,0.6184513781815054,[0 1 2 3 4],[14 18  8  8  6],"91,6",0,3,0,1,0
459,459,5,0,0.6568025676985385,[0 1 2 3 4],[11 18  6 11  8],"91,8",0,2,1,1,0
460,460,5,0,0.6721268388456649,[0 1 2 3 4],[ 9 18  6 11 10],92,0,1,2,1,0
461,461,5,0,0.6809232700493453,[0 1 2 3 4],[ 9 10 18  7 10],"92,2",0,1,2,1,0
462,462,5,0,0.6930596832608418,[0 1 2 3 4],[ 8 11 18  6 11],"92,4",0,1,2,1,0
463,463,4,0,0.6784155708963799,[0 1 2 3],[18 11 17  8],"92,6",0,1,1,1,0
464,464,5,0,0.6634481326165648,[0 1 2 3 4],[ 1 16 18  8 11],"92,8",0,1,1,2,0
465,465,4,0,0.6584930358615011,[0 1 2 3],[18  5 14 17],93,0,1,1,1,0
466,466,4,0,0.6703175163500386,[0 1 2 3],[11 18 17  8],"93,2",0,1,0,2,0
467,467,4,0,0.6676811231931735,[0 1 2 3],[10 18 17  9],"93,4",0,0,1,2,0
468,468,4,0,0.6679033824386633,[0 1 2 3],[18  9 17 10],"93,6",0,0,2,1,0
469,469,5,0,0.660701373371343,[0 1 2 3 4],[ 1 18  9 16 10],"93,8",0,0,2,2,0
470,470,4,0,0.672919432138596,[0 1 2 3],[18 10 17  9],94,0,0,2,1,0
471,471,4,0,0.6545266238142673,[0 1 2 3],[18  7 17 12],"94,2",0,1,1,1,0
472,472,4,0,0.6461053411325003,[0 1 2 3],[12 18 17  7],"94,4",0,1,0,2,0
473,473,5,0,0.4715527762463843,[0 1 2 3 4],[10  9 10 16  9],"94,6",0,0,3,1,0
474,474,4,0,0.6395767082642116,[0 1 2 3],[18 10 17  9],"94,8",0,0,2,1,0
475,475,4,0,0.6339128849729557,[0 1 2 3],[ 2 18 17 17],95,0,0,0,3,0
476,476,4,0,0.6400102683211918,[0 1 2 3],[ 6 13 18 17],"95,2",0,0,1,2,0
477,477,4,0,0.663825978137059,[0 1 2 3],[ 5 14 18 17],"95,4",0,0,1,2,0
478,478,4,0,0.6339871630597594,[0 1 2 3],[ 4 15 19 16],"95,6",0,0,1,2,0
479,479,3,0,0.6218745772348941,[0 1 2],[19 17 18],"95,8",0,0,0,2,0
480,480,3,0,0.6472508182161404,[0 1 2],[17 18 19],96,0,0,0,2,0
481,481,3,0,0.6427201592193286,[0 1 2],[18 17 19],"96,2",0,0,0,2,0
482,482,3,0,0.6289651360734022,[0 1 2],[17 18 19],"96,4",0,0,0,2,0
483,483,5,1,0.5900601125484365,[0 1 2 3 4],[ 1  1 18 16 18],"96,6",0,0,0,3,0
484,484,4,0,0.5228923682400808,[0 1 2 3],[ 9 10 17 18],"96,8",0,0,1,2,0
485,485,3,0,0.645036580692683,[0 1 2],[16 19 19],97,0,0,0,2,0
486,486,5,0,0.5291281755126723,[0 1 2 3 4],[ 2 15  9  9 19],"97,2",0,0,3,1,0
487,487,3,0,0.6397095099621234,[0 1 2],[17 18 19],"97,4",0,0,0,2,0
488,488,4,0,0.49080375712701535,[0 1 2 3],[ 8 16 11 19],"97,6",0,0,1,2,0
489,489,5,0,0.4891472500408877,[0 1 2 3 4],[ 2  7 15 18 12],"97,8",0,1,2,1,0
490,490,4,0,0.6147745266340804,[0 1 2 3],[19  2 15 18],98,1,0,1,1,0
491,491,5,0,0.48556525100693365,[0 1 2 3 4],[ 7  3 14 18 12],"98,2",1,0,2,1,0
492,492,6,0,0.4089189475070578,[0 1 2 3 4 5],[ 7  2 15 11  9 10],"98,4",1,0,4,0,0
493,493,5,0,0.5149682799781456,[0 1 2 3 4],[ 7  3 14 18 12],"98,6",1,0,2,1,0
494,494,4,0,0.4727109868531083,[0 1 2 3],[ 8 19 16 11],"98,8",0,0,1,2,0
495,495,5,1,0.4930630833610751,[0 1 2 3 4],[ 8 19  1 16 10],99,0,0,1,2,0
496,496,4,0,0.47001788968569247,[0 1 2 3],[19 17 11  7],"99,2",0,1,1,1,0
497,497,4,0,0.4655696186433807,[0 1 2 3],[17 18 11  8],"99,4",0,1,1,1,0
498,498,3,0,0.6207182803734507,[0 1 2],[19 18 17],"99,6",0,0,0,2,0
499,499,3,0,0.6268937140993891,[0 1 2],[19 18 17],"99,8",0,0,0,2,0
