,frame,k_cluster,outliers,silh_coef,clusters_label,quantidades,small_clst,intermediate_clst,large_clst,small_mic,micelles
390,390,4,45,-0.3596489813441479,[-1  0  1  2  3],[45  2  2  3  2],4,0,0,0,0
391,391,6,41,-0.40388951116611066,[-1  0  1  2  3  4  5],[41  3  2  2  2  2  2],6,0,0,0,0
392,392,5,42,-0.308849598976483,[-1  0  1  2  3  4],[42  3  3  2  2  2],5,0,0,0,0
393,393,8,38,-0.2866045478564611,[-1  0  1  2  3  4  5  6  7],[38  2  2  2  2  2  2  2  2],8,0,0,0,0
394,394,4,46,-0.37595080077655224,[-1  0  1  2  3],[46  2  2  2  2],4,0,0,0,0
395,395,3,48,-0.4522972820607204,[-1  0  1  2],[48  2  2  2],3,0,0,0,0
396,396,7,39,-0.4793901221246491,[-1  0  1  2  3  4  5  6],[39  2  2  2  3  2  2  2],7,0,0,0,0
397,397,4,46,-0.5034222626851939,[-1  0  1  2  3],[46  2  2  2  2],4,0,0,0,0
398,398,9,34,-0.38619536620035916,[-1  0  1  2  3  4  5  6  7  8],[34  2  3  2  2  3  2  2  2  2],9,0,0,0,0
399,399,4,46,-0.3719807263387172,[-1  0  1  2  3],[46  2  2  2  2],4,0,0,0,0
400,400,8,25,-0.3227910206385921,[-1  0  1  2  3  4  5  6  7],[25  3  5  4  7  3  3  2  2],6,2,0,0,0
401,401,12,24,-0.3713561727898399,[-1  0  1  2  3  4  5  6  7  8  9 10 11],[24  3  3  3  2  2  2  3  2  4  2  2  2],12,0,0,0,0
402,402,12,26,-0.37510702509670757,[-1  0  1  2  3  4  5  6  7  8  9 10 11],[26  2  2  3  3  2  2  2  3  3  2  2  2],12,0,0,0,0
403,403,10,31,-0.3804823934841741,[-1  0  1  2  3  4  5  6  7  8  9],[31  2  2  4  2  2  2  3  2  2  2],10,0,0,0,0
404,404,11,28,-0.42308595707661206,[-1  0  1  2  3  4  5  6  7  8  9 10],[28  2  2  2  2  3  2  3  2  2  4  2],11,0,0,0,0
405,405,10,32,-0.35174686292544594,[-1  0  1  2  3  4  5  6  7  8  9],[32  2  2  2  3  2  2  2  2  3  2],10,0,0,0,0
406,406,8,34,-0.31466118996156356,[-1  0  1  2  3  4  5  6  7],[34  4  3  2  2  3  2  2  2],8,0,0,0,0
407,407,8,30,-0.299986298411003,[-1  0  1  2  3  4  5  6  7],[30  2  5  6  2  2  2  2  3],6,2,0,0,0
408,408,9,33,-0.39187401736125127,[-1  0  1  2  3  4  5  6  7  8],[33  2  2  2  3  2  3  2  3  2],9,0,0,0,0
409,409,10,26,-0.3539244094219145,[-1  0  1  2  3  4  5  6  7  8  9],[26  6  2  2  3  5  2  2  2  2  2],8,2,0,0,0
410,410,10,27,-0.4184769761034221,[-1  0  1  2  3  4  5  6  7  8  9],[27  6  3  2  2  2  3  2  3  2  2],9,1,0,0,0
411,411,8,32,-0.2876765980234453,[-1  0  1  2  3  4  5  6  7],[32  4  3  2  3  3  2  2  3],8,0,0,0,0
412,412,10,28,-0.37974522019564255,[-1  0  1  2  3  4  5  6  7  8  9],[28  2  2  3  2  3  4  3  2  2  3],10,0,0,0,0
413,413,12,16,-0.3230978341864728,[-1  0  1  2  3  4  5  6  7  8  9 10 11],[16  3  3  2  4  3  2  2  7  3  3  4  2],11,1,0,0,0
414,414,9,30,-0.3257148146962771,[-1  0  1  2  3  4  5  6  7  8],[30  2  3  2  3  2  2  3  3  4],9,0,0,0,0
415,415,10,29,-0.32436615654979867,[-1  0  1  2  3  4  5  6  7  8  9],[29  4  2  2  2  2  4  2  3  2  2],10,0,0,0,0
416,416,10,19,-0.3388675164897417,[-1  0  1  2  3  4  5  6  7  8  9],[19  6  3  2  5  4  5  2  3  3  2],7,3,0,0,0
417,417,9,35,-0.38718816949537416,[-1  0  1  2  3  4  5  6  7  8],[35  2  2  2  3  2  2  2  2  2],9,0,0,0,0
418,418,10,29,-0.38992319191301994,[-1  0  1  2  3  4  5  6  7  8  9],[29  2  4  2  4  2  2  2  2  3  2],10,0,0,0,0
419,419,10,28,-0.4241182512593984,[-1  0  1  2  3  4  5  6  7  8  9],[28  2  4  2  5  3  2  2  2  2  2],9,1,0,0,0
420,420,10,24,-0.33129617837787717,[-1  0  1  2  3  4  5  6  7  8  9],[24  5  4  2  3  2  4  3  3  2  2],9,1,0,0,0
421,421,7,30,-0.313074038468467,[-1  0  1  2  3  4  5  6],[30  3  5  6  2  4  2  2],5,2,0,0,0
422,422,4,43,-0.22520756767962696,[-1  0  1  2  3],[43  5  2  2  2],3,1,0,0,0
423,423,5,43,-0.403127185423872,[-1  0  1  2  3  4],[43  2  3  2  2  2],5,0,0,0,0
424,424,2,50,-0.3439232660904562,[-1  0  1],[50  2  2],2,0,0,0,0
425,425,1,52,-0.2213904113063147,[-1  0],[52  2],1,0,0,0,0
426,426,4,45,-0.25579129291124486,[-1  0  1  2  3],[45  2  2  3  2],4,0,0,0,0
427,427,5,44,-0.2814772626238484,[-1  0  1  2  3  4],[44  2  2  2  2  2],5,0,0,0,0
428,428,9,24,-0.3675782735539652,[-1  0  1  2  3  4  5  6  7  8],[24  2  8  4  3  2  5  2  2  2],7,2,0,0,0
429,429,9,26,-0.3901586255753299,[-1  0  1  2  3  4  5  6  7  8],[26  6  3  4  3  3  2  2  3  2],8,1,0,0,0
430,430,3,48,-0.39796182673785907,[-1  0  1  2],[48  2  2  2],3,0,0,0,0
431,431,2,50,-0.38855153551909083,[-1  0  1],[50  2  2],2,0,0,0,0
432,432,10,25,-0.3993882959841642,[-1  0  1  2  3  4  5  6  7  8  9],[25  6  2  2  2  2  3  2  3  5  2],8,2,0,0,0
433,433,3,48,-0.4080560522557049,[-1  0  1  2],[48  2  2  2],3,0,0,0,0
434,434,10,23,-0.3942117313613483,[-1  0  1  2  3  4  5  6  7  8  9],[23  4  2  6  6  3  2  2  2  2  2],8,2,0,0,0
435,435,9,36,-0.40541394864997976,[-1  0  1  2  3  4  5  6  7  8],[36  2  2  2  2  2  2  2  2  2],9,0,0,0,0
436,436,6,40,-0.41102477410078425,[-1  0  1  2  3  4  5],[40  2  2  2  2  2  4],6,0,0,0,0
437,437,4,45,-0.37646102616593785,[-1  0  1  2  3],[45  3  2  2  2],4,0,0,0,0
438,438,6,39,-0.2989802433385893,[-1  0  1  2  3  4  5],[39  2  3  2  4  2  2],6,0,0,0,0
439,439,3,48,-0.31988478176833723,[-1  0  1  2],[48  2  2  2],3,0,0,0,0
440,440,5,44,-0.3826135996196905,[-1  0  1  2  3  4],[44  2  2  2  2  2],5,0,0,0,0
441,441,8,19,-0.29671602431093363,[-1  0  1  2  3  4  5  6  7],[19  3  9  5  4  8  2  2  2],5,2,1,0,0
442,442,7,35,-0.32392824888845445,[-1  0  1  2  3  4  5  6],[35  3  3  2  2  3  3  3],7,0,0,0,0
443,443,9,29,-0.43763429888040556,[-1  0  1  2  3  4  5  6  7  8],[29  3  2  2  4  3  2  2  2  5],8,1,0,0,0
444,444,12,28,-0.447300451464615,[-1  0  1  2  3  4  5  6  7  8  9 10 11],[28  4  2  2  2  2  2  2  2  2  2  2  2],12,0,0,0,0
445,445,6,39,-0.3522893291824569,[-1  0  1  2  3  4  5],[39  3  2  4  2  2  2],6,0,0,0,0
446,446,7,30,-0.31417433797701805,[-1  0  1  2  3  4  5  6],[30  7  2  2  3  2  5  3],5,2,0,0,0
447,447,6,38,-0.44942532831492027,[-1  0  1  2  3  4  5],[38  4  3  2  3  2  2],6,0,0,0,0
448,448,6,39,-0.37857923636805113,[-1  0  1  2  3  4  5],[39  4  3  2  2  2  2],6,0,0,0,0
449,449,7,37,-0.3470921955379315,[-1  0  1  2  3  4  5  6],[37  2  2  2  3  2  3  3],7,0,0,0,0
450,450,5,16,-0.2775669437111184,[-1  0  1  2  3  4],[16 12  2 17  5  2],2,1,1,1,0
451,451,9,29,-0.2112590807363704,[-1  0  1  2  3  4  5  6  7  8],[29  5  3  2  3  3  3  2  2  2],8,1,0,0,0
452,452,6,26,-0.4217820447959862,[-1  0  1  2  3  4  5],[26  2  7  6  2  3  8],3,3,0,0,0
453,453,8,35,-0.41143629981495483,[-1  0  1  2  3  4  5  6  7],[35  2  2  2  2  2  4  2  3],8,0,0,0,0
454,454,12,22,-0.3918263407604465,[-1  0  1  2  3  4  5  6  7  8  9 10 11],[22  2  2  4  2  4  2  2  4  3  2  2  3],12,0,0,0,0
455,455,8,33,-0.41276472669926023,[-1  0  1  2  3  4  5  6  7],[33  4  3  2  2  4  2  2  2],8,0,0,0,0
456,456,5,43,-0.4838285306910575,[-1  0  1  2  3  4],[43  2  2  3  2  2],5,0,0,0,0
457,457,5,39,-0.392954373667965,[-1  0  1  2  3  4],[39  4  2  5  2  2],4,1,0,0,0
458,458,6,39,-0.3343712550505495,[-1  0  1  2  3  4  5],[39  4  2  2  2  3  2],6,0,0,0,0
459,459,3,48,-0.3569574514165203,[-1  0  1  2],[48  2  2  2],3,0,0,0,0
460,460,3,48,-0.2857075007687003,[-1  0  1  2],[48  2  2  2],3,0,0,0,0
461,461,4,45,-0.3432684400107352,[-1  0  1  2  3],[45  2  3  2  2],4,0,0,0,0
462,462,4,46,-0.3836972675210702,[-1  0  1  2  3],[46  2  2  2  2],4,0,0,0,0
463,463,6,38,-0.40736892809117864,[-1  0  1  2  3  4  5],[38  5  3  2  2  2  2],5,1,0,0,0
464,464,8,32,-0.38850149258049,[-1  0  1  2  3  4  5  6  7],[32  3  4  2  2  4  3  2  2],8,0,0,0,0
465,465,9,30,-0.40546612954732714,[-1  0  1  2  3  4  5  6  7  8],[30  2  3  4  2  2  3  3  2  3],9,0,0,0,0
466,466,8,37,-0.40921084287749493,[-1  0  1  2  3  4  5  6  7],[37  2  3  2  2  2  2  2  2],8,0,0,0,0
467,467,5,37,-0.34763576075889546,[-1  0  1  2  3  4],[37  6  4  3  2  2],4,1,0,0,0
468,468,5,37,-0.3395817670423324,[-1  0  1  2  3  4],[37  9  2  2  2  2],4,0,1,0,0
469,469,6,38,-0.3409900536386534,[-1  0  1  2  3  4  5],[38  3  5  2  2  2  2],5,1,0,0,0
470,470,6,36,-0.3481441280197685,[-1  0  1  2  3  4  5],[36  6  2  2  3  3  2],5,1,0,0,0
471,471,7,38,-0.4025304848676849,[-1  0  1  2  3  4  5  6],[38  2  2  2  3  2  3  2],7,0,0,0,0
472,472,4,40,-0.3951103350634617,[-1  0  1  2  3],[40  7  2  3  2],3,1,0,0,0
473,473,5,36,-0.3196401088333107,[-1  0  1  2  3  4],[36  2  3  9  2  2],4,0,1,0,0
474,474,6,39,-0.39290086493467735,[-1  0  1  2  3  4  5],[39  2  3  2  4  2  2],6,0,0,0,0
475,475,7,20,-0.34201797568254444,[-1  0  1  2  3  4  5  6],[20 10  2  7  2  8  3  2],4,2,1,0,0
476,476,10,30,-0.44525158843717316,[-1  0  1  2  3  4  5  6  7  8  9],[30  3  4  2  2  2  2  2  2  3  2],10,0,0,0,0
477,477,6,31,-0.34621138189340006,[-1  0  1  2  3  4  5],[31  2  7  3  3  4  4],5,1,0,0,0
478,478,6,19,-0.2683499019124313,[-1  0  1  2  3  4  5],[19 21  3  2  5  2  2],4,1,0,1,0
479,479,12,22,-0.3897236780986618,[-1  0  1  2  3  4  5  6  7  8  9 10 11],[22  4  3  3  2  4  2  2  2  3  2  3  2],12,0,0,0,0
480,480,6,35,-0.36401476743299305,[-1  0  1  2  3  4  5],[35  5  5  3  2  2  2],4,2,0,0,0
481,481,10,24,-0.4042958204548463,[-1  0  1  2  3  4  5  6  7  8  9],[24  6  3  3  2  2  4  4  2  2  2],9,1,0,0,0
482,482,9,19,-0.33202964492826476,[-1  0  1  2  3  4  5  6  7  8],[19  3  3  2  2 12  5  3  3  2],7,1,1,0,0
483,483,5,21,-0.19546783508356805,[-1  0  1  2  3  4],[21 11  7  4  8  3],2,2,1,0,0
484,484,11,25,-0.3854317111786208,[-1  0  1  2  3  4  5  6  7  8  9 10],[25  3  2  2  2  3  5  2  3  3  2  2],10,1,0,0,0
485,485,12,18,-0.4084015709586876,[-1  0  1  2  3  4  5  6  7  8  9 10 11],[18  3  3  2  4  2  6  2  2  4  3  3  2],11,1,0,0,0
486,486,8,23,-0.3601452611171292,[-1  0  1  2  3  4  5  6  7],[23  3  2  2  3 15  2  2  2],7,0,1,0,0
487,487,8,23,-0.3667533776027163,[-1  0  1  2  3  4  5  6  7],[23 13  2  2  2  4  2  3  3],7,0,1,0,0
488,488,10,25,-0.3630895105502893,[-1  0  1  2  3  4  5  6  7  8  9],[25  2  8  2  2  4  2  3  2  2  2],9,1,0,0,0
489,489,6,33,-0.3391851139209429,[-1  0  1  2  3  4  5],[33  2  3  5  6  3  2],4,2,0,0,0
490,490,8,29,-0.38461322891304833,[-1  0  1  2  3  4  5  6  7],[29  3  6  3  3  4  2  2  2],7,1,0,0,0
491,491,11,28,-0.3423882477374151,[-1  0  1  2  3  4  5  6  7  8  9 10],[28  5  3  2  2  2  2  2  2  2  2  2],10,1,0,0,0
492,492,15,16,-0.3855720565486949,[-1  0  1  2  3  4  5  6  7  8  9 10 11 12 13 14],[16  2  3  2  2  2  5  6  2  2  2  2  2  2  2  2],13,2,0,0,0
493,493,12,22,-0.3129146581821735,[-1  0  1  2  3  4  5  6  7  8  9 10 11],[22  3  2  2  5  3  2  3  2  3  3  2  2],11,1,0,0,0
494,494,7,29,-0.2757700185929861,[-1  0  1  2  3  4  5  6],[29  4  2  4  3  4  3  5],6,1,0,0,0
495,495,11,23,-0.3884973262542755,[-1  0  1  2  3  4  5  6  7  8  9 10],[23  6  2  4  3  4  2  2  2  2  2  2],10,1,0,0,0
496,496,14,14,-0.3621892088443368,[-1  0  1  2  3  4  5  6  7  8  9 10 11 12 13],[14  3  2  4  4  3  3  3  3  2  2  4  2  3  2],14,0,0,0,0
497,497,10,24,-0.40378975272828344,[-1  0  1  2  3  4  5  6  7  8  9],[24  3  5  2  2  2  3  3  3  2  5],8,2,0,0,0
498,498,8,24,-0.39917105511984047,[-1  0  1  2  3  4  5  6  7],[24  6 10  2  2  2  4  2  2],6,1,1,0,0
499,499,11,19,-0.42098245728527817,[-1  0  1  2  3  4  5  6  7  8  9 10],[19  2  2 11  2  3  2  4  3  2  2  2],10,0,1,0,0
