,frame,k_cluster,outliers,silh_coef,clusters_label,quantidades,small_clst,intermediate_clst,large_clst,small_mic,micelles
444,444,5,1,0.3461126584782338,[-1  0  1  2  3  4],[ 1 14 17 16  4  2],2,0,1,2,0
445,445,5,1,0.4127561574692343,[-1  0  1  2  3  4],[ 1 14 19 16  2  2],2,0,1,2,0
446,446,3,1,0.5394599163332422,[-1  0  1  2],[ 1 18 19 16],0,0,0,3,0
447,447,3,1,0.30054959429669137,[-1  0  1  2],[ 1 18 19 16],0,0,0,3,0
448,448,3,1,0.32799531665701087,[-1  0  1  2],[ 1 18 19 16],0,0,0,3,0
449,449,4,1,0.19114718576162157,[-1  0  1  2  3],[ 1 16 19 16  2],1,0,0,3,0
450,450,3,1,0.4601066514436919,[-1  0  1  2],[ 1 18 19 16],0,0,0,3,0
451,451,4,1,0.39646006891426344,[-1  0  1  2  3],[ 1 18 19  2 14],1,0,1,2,0
452,452,3,1,0.547687776667548,[-1  0  1  2],[ 1 18 19 16],0,0,0,3,0
453,453,3,2,0.4217006345854478,[-1  0  1  2],[ 2 18 19 15],0,0,1,2,0
454,454,5,3,0.22688900784717614,[-1  0  1  2  3  4],[ 3  8 10 18  2 13],1,1,2,1,0
455,455,5,2,0.12297619520153967,[-1  0  1  2  3  4],[ 2  7  2 19 16  8],1,2,0,2,0
456,456,5,1,0.2196032241351786,[-1  0  1  2  3  4],[ 1  8 10 14 16  5],0,2,2,1,0
457,457,3,1,0.2674741624377277,[-1  0  1  2],[ 1 18 19 16],0,0,0,3,0
458,458,4,1,0.1940206540977776,[-1  0  1  2  3],[ 1 18  7 12 16],0,1,1,2,0
459,459,4,2,0.0880800744314418,[-1  0  1  2  3],[ 2  7 11 19 15],0,1,2,1,0
460,460,3,1,0.16162169310820065,[-1  0  1  2],[ 1 18 19 16],0,0,0,3,0
461,461,3,3,0.10013270643827986,[-1  0  1  2],[ 3 16 19 16],0,0,0,3,0
462,462,3,1,0.18056556605515736,[-1  0  1  2],[ 1 18 18 17],0,0,0,3,0
463,463,3,2,0.3122904183661611,[-1  0  1  2],[ 2 17 19 16],0,0,0,3,0
464,464,3,0,0.32744237136421894,[0 1 2],[18 19 17],0,0,0,2,0
465,465,4,2,0.3571833651822325,[-1  0  1  2  3],[ 2 18  2 16 16],1,0,0,3,0
466,466,3,2,0.2952661826033386,[-1  0  1  2],[ 2 17 19 16],0,0,0,3,0
467,467,5,4,0.23760482226205074,[-1  0  1  2  3  4],[ 4 12  3 15 16  4],2,0,2,1,0
468,468,6,1,0.039850421389125784,[-1  0  1  2  3  4  5],[ 1 11 19  2 13  2  6],2,1,2,1,0
469,469,3,2,0.15124279626568782,[-1  0  1  2],[ 2 16 19 17],0,0,0,3,0
470,470,5,2,-0.03488277837116948,[-1  0  1  2  3  4],[ 2 13 19  2 15  3],2,0,2,1,0
471,471,4,9,0.15024877327487415,[-1  0  1  2  3],[ 9 11 16 15  3],1,0,2,1,0
472,472,2,9,0.1017977427817906,[-1  0  1],[ 9 30 15],0,0,1,1,0
473,473,8,1,0.09945391005338161,[-1  0  1  2  3  4  5  6  7],[ 1  6  8 19  4  8  4  2  2],4,3,0,1,0
474,474,3,8,0.015030644559539619,[-1  0  1  2],[ 8 28 14  4],1,0,1,1,0
475,475,4,5,-0.03761125282604357,[-1  0  1  2  3],[ 5 26 17  2  4],2,0,0,2,0
476,476,7,6,-0.10572950723862734,[-1  0  1  2  3  4  5  6],[ 6 18 14  3  7  2  2  2],4,1,1,1,0
477,477,4,4,0.217167254403333,[-1  0  1  2  3],[ 4 12 19 15  4],1,0,2,1,0
478,478,4,2,0.28292457004999133,[-1  0  1  2  3],[ 2 12 18 17  5],0,1,1,2,0
479,479,4,2,0.3420769719148396,[-1  0  1  2  3],[ 2 15 18 16  3],1,0,1,2,0
480,480,12,7,0.04597077215986176,[-1  0  1  2  3  4  5  6  7  8  9 10 11],[7 3 9 3 9 2 6 3 2 3 2 3 2],9,1,2,0,0
481,481,6,8,0.2071807482070228,[-1  0  1  2  3  4  5],[ 8 20 12  7  2  3  2],3,1,1,1,0
482,482,11,11,-0.011476612538816084,[-1  0  1  2  3  4  5  6  7  8  9 10],[11  2  3  9 12  3  2  2  3  3  2  2],9,0,2,0,0
483,483,4,1,0.22974359978847722,[-1  0  1  2  3],[ 1 18  4 15 16],1,0,1,2,0
484,484,5,7,0.18215824258916852,[-1  0  1  2  3  4],[ 7 14 18  8  3  4],2,1,1,1,0
485,485,4,7,0.06851409910529606,[-1  0  1  2  3],[ 7 31  4 10  2],2,0,1,1,0
486,486,6,3,0.1828514937926896,[-1  0  1  2  3  4  5],[ 3 10 17 12  5  2  5],1,2,2,1,0
487,487,6,12,0.12708717566629923,[-1  0  1  2  3  4  5],[12 10  8  8  6  7  3],1,4,1,0,0
488,488,4,6,0.10773198763155867,[-1  0  1  2  3],[ 6 18 15 13  2],1,0,2,1,0
489,489,8,4,0.0973451294841986,[-1  0  1  2  3  4  5  6  7],[ 4 12 10  8  4  2  9  2  3],4,1,3,0,0
490,490,10,4,0.16393026251342016,[-1  0  1  2  3  4  5  6  7  8  9],[ 4  6  4 10  2  4 11  2  3  6  2],6,2,2,0,0
491,491,11,5,0.19889595376667638,[-1  0  1  2  3  4  5  6  7  8  9 10],[ 5  5  2  6  9  3 10  2  2  2  2  6],6,3,2,0,0
492,492,6,5,0.14024177166485008,[-1  0  1  2  3  4  5],[ 5  8 12 11  5 11  2],1,2,3,0,0
493,493,6,5,0.019095544878557618,[-1  0  1  2  3  4  5],[ 5  8 21  4 11  2  3],3,1,1,1,0
494,494,9,1,0.06289494034053242,[-1  0  1  2  3  4  5  6  7  8],[ 1  5 14  6  6  2  8  4  5  3],3,5,1,0,0
495,495,7,7,0.2580488260707314,[-1  0  1  2  3  4  5  6],[ 7 13  4  8  3 15  2  2],4,1,2,0,0
496,496,10,15,0.1297752340942554,[-1  0  1  2  3  4  5  6  7  8  9],[15  6  4  2  9  2  2  5  4  2  3],7,2,1,0,0
497,497,6,8,0.10788550057202219,[-1  0  1  2  3  4  5],[ 8 18  8  2  2 14  2],3,1,1,1,0
498,498,7,8,0.1735454220167472,[-1  0  1  2  3  4  5  6],[ 8 10 12  3  2 11  5  3],3,1,3,0,0
499,499,10,13,0.07921439931828594,[-1  0  1  2  3  4  5  6  7  8  9],[13  6  2  3  8  2  2 10  2  4  2],7,2,1,0,0
